enrollment_id,week1_activity_count,week2_activity_count,week3_activity_count,week4_activity_count,week5_activity_count
168559,1,0,0,0,0
168560,0,0,0,16,0
168561,0,113,0,0,0
168562,0,1,0,0,0
168569,1,0,0,0,0
168570,2,0,0,0,0
168571,0,5,0,0,0
168576,1,24,0,0,0
168582,7,0,0,0,0
168586,0,8,0,1,0
168587,0,0,0,1,0
168589,0,25,0,0,0
168591,0,1,0,0,0
168592,0,0,0,12,0
168600,0,0,0,13,0
168601,0,2,0,0,0
168603,0,0,0,20,0
168605,0,0,0,7,0
168606,0,0,0,5,0
168608,0,53,0,0,0
168613,1,0,0,0,0
168618,0,0,0,6,0
168625,0,1,0,0,0
168628,0,27,46,0,0
168630,0,6,0,0,0
168634,8,0,0,0,0
168635,1,0,0,0,0
168638,0,21,0,0,0
168643,0,0,0,4,0
168644,0,28,51,0,0
168647,9,0,0,0,0
168648,0,122,0,0,0
168649,0,0,0,12,0
168652,0,0,0,14,0
168653,0,0,0,5,0
168655,97,0,0,0,0
168656,6,0,0,0,0
168657,4,0,0,0,0
168659,0,0,0,85,0
168661,1,38,0,0,0
168662,0,0,0,1,0
168666,61,55,0,0,0
168672,0,63,0,0,0
168673,0,0,0,21,0
168676,0,1,0,0,0
168680,0,15,0,0,0
168683,1,0,0,0,0
168684,4,0,0,0,0
168688,0,33,0,0,0
168693,1,0,0,0,0
168695,0,0,0,16,0
168699,0,0,0,29,0
168701,15,0,0,0,0
168702,37,110,0,0,0
168703,16,0,0,0,0
168711,0,0,0,8,0
168717,0,0,0,1,0
168722,0,0,0,16,0
168724,28,0,0,0,0
168725,6,0,0,0,0
168726,2,0,0,0,0
168727,14,0,0,0,0
168728,19,0,0,0,0
168731,2,14,0,0,0
168736,28,0,0,0,0
168737,0,0,0,8,0
168739,5,0,0,0,0
168742,12,0,0,0,0
168743,0,0,0,9,0
168745,0,13,0,0,0
168747,0,0,0,22,0
168748,0,0,0,59,0
168749,0,0,0,28,0
168753,85,0,0,0,0
168754,21,0,0,0,0
168759,0,15,0,0,0
168760,0,6,0,0,0
168766,0,1,0,0,0
168767,0,0,0,1,0
168768,0,0,0,7,0
168772,0,0,0,25,0
168776,19,0,0,0,0
168782,0,1,0,0,0
168784,6,0,0,7,0
168786,0,0,0,39,0
168787,10,0,0,0,0
168788,0,0,0,39,0
168790,1,0,0,0,0
168795,0,0,35,1,0
168796,0,0,0,4,0
168797,0,1,0,11,0
168803,0,0,0,19,0
168814,0,5,0,0,0
168816,0,0,0,20,0
168818,15,0,0,0,0
168819,0,1,0,0,0
168823,0,15,0,0,0
168824,0,1,0,0,0
168828,0,1,0,15,0
168830,0,1,0,0,0
168834,0,20,0,16,0
168838,0,40,0,80,38
168839,0,1,0,0,0
168841,18,19,0,0,0
168844,1,0,0,0,0
168846,0,29,0,0,0
168848,0,0,0,52,0
168849,0,0,0,15,0
168852,0,0,0,16,0
168853,0,34,47,0,0
168856,0,5,0,0,0
168857,0,7,0,0,0
168858,0,0,0,30,0
168861,0,1,0,0,0
168863,0,1,0,0,0
168865,0,1,0,0,0
168867,0,32,0,0,0
168872,0,0,0,20,0
168875,0,0,0,21,0
168876,0,22,0,0,0
168881,0,0,0,23,0
168882,0,0,0,9,0
168883,0,0,0,16,0
168884,0,0,0,21,0
168887,0,0,0,38,0
168889,21,0,0,0,0
168890,32,0,0,0,0
168894,0,0,0,11,0
168896,16,0,0,0,0
168899,7,0,0,0,0
168904,0,21,0,0,0
168906,0,0,0,38,0
168908,0,0,0,10,0
168912,0,1,0,0,0
168915,0,0,0,1,0
168918,0,0,0,11,0
168919,0,13,0,0,0
168922,0,5,0,0,0
168923,0,11,0,0,0
168924,0,8,0,0,0
168927,0,8,0,0,0
168928,8,0,0,0,0
168929,0,8,0,0,0
168933,0,15,0,0,0
168934,0,15,0,0,0
168938,0,0,0,9,0
168939,0,103,0,0,0
168941,68,0,0,0,0
168943,0,2,0,0,0
168947,0,0,0,1,0
168949,0,22,0,0,0
168954,5,18,0,0,0
168956,7,0,0,0,0
168960,0,0,0,15,0
168961,1,0,0,0,0
168964,0,27,0,0,0
168973,24,4,17,8,0
168976,0,20,0,0,0
168978,0,15,0,0,0
168982,0,0,0,9,0
168983,0,0,0,10,0
168989,0,14,0,0,0
168991,1,0,0,0,0
168992,0,0,0,17,0
168993,0,2,0,0,0
168994,0,0,0,1,0
168996,0,5,0,0,0
168999,6,0,0,0,0
169001,0,0,0,17,0
169006,0,13,0,0,0
169010,0,1,0,0,0
169012,0,17,0,0,0
169015,13,8,0,0,0
169017,0,15,0,0,0
169019,31,7,0,0,0
169024,0,0,0,23,0
169026,0,0,0,23,0
169028,0,0,0,12,0
169030,0,0,0,17,0
169033,0,0,0,10,0
169037,0,1,0,0,0
169038,40,0,0,0,0
169039,60,17,0,0,0
169043,0,0,0,1,0
169046,1,0,0,0,0
169049,0,2,0,0,0
169050,14,0,0,0,0
169051,2,0,0,0,0
169052,0,12,0,0,0
169053,0,0,0,5,0
169054,0,0,0,36,0
169056,17,0,0,0,0
169060,1,21,0,0,0
169062,0,1,0,0,0
169063,6,0,0,0,0
169064,0,22,0,0,0
169067,43,0,0,0,0
169072,1,0,0,0,0
169075,0,0,0,8,0
169076,0,22,0,0,0
169078,31,0,0,0,0
169079,0,1,0,0,0
169083,0,0,0,24,0
169085,0,26,0,7,0
169088,1,0,0,0,0
169089,0,0,0,1,0
169090,0,7,0,0,0
169091,0,0,0,1,0
169094,21,0,0,0,0
169095,0,0,0,18,0
169096,0,29,0,0,0
169097,0,5,0,0,0
169103,1,0,0,0,0
169105,0,0,0,8,0
169106,10,0,0,0,0
169110,0,8,0,0,0
169113,1,0,0,0,0
169115,0,0,31,11,0
169119,0,1,0,0,0
169120,6,0,0,0,0
169123,1,0,0,0,0
169126,0,5,0,0,0
169127,0,7,0,0,0
169128,0,1,0,0,0
169129,0,34,0,0,0
169130,22,0,0,0,0
169132,1,0,0,0,0
169133,0,1,0,0,0
169138,0,0,0,25,0
169143,0,14,0,0,0
169147,0,0,0,34,0
169151,0,1,0,0,0
169156,0,9,0,0,0
169165,0,31,0,0,0
169166,0,0,0,11,0
169168,0,27,0,16,0
169169,0,0,0,1,0
169176,13,0,0,0,0
169177,12,0,0,0,0
169178,1,0,0,0,0
169182,0,0,1,0,0
169183,1,0,0,0,0
169187,1,0,0,0,0
169188,113,0,0,0,0
169191,7,0,0,0,0
169193,0,0,17,0,0
169194,0,0,70,0,0
169195,0,0,6,0,0
169196,0,0,31,0,0
169197,5,0,0,0,0
169201,66,0,9,0,0
169202,0,0,5,0,0
169204,0,0,6,0,0
169205,0,0,13,0,0
169207,0,0,1,0,0
169213,1,0,0,0,0
169215,16,0,0,0,0
169219,23,0,0,0,0
169222,1,0,0,0,0
169223,0,0,10,0,0
169226,0,0,47,0,0
169229,1,0,0,0,0
169230,66,0,0,0,0
169232,16,0,0,0,0
169233,12,0,0,0,0
169238,20,0,0,0,0
169244,0,0,5,0,0
169245,0,0,34,0,0
169250,1,0,0,0,0
169252,0,0,13,0,0
169253,9,0,0,0,0
169256,81,0,0,0,0
169257,7,0,0,0,0
169262,31,0,0,0,0
169267,9,0,0,0,0
169268,2,0,0,0,0
169270,0,0,76,0,0
169272,15,0,0,0,0
169276,6,0,0,0,0
169278,0,0,5,0,0
169280,0,0,19,0,0
169281,7,0,0,0,0
169287,119,0,0,0,0
169290,5,0,0,0,0
169297,9,0,0,0,0
169298,3,0,0,0,0
169300,1,0,0,0,0
169302,48,0,4,0,0
169304,9,0,0,0,0
169306,11,0,0,0,0
169310,0,0,8,0,0
169315,79,0,0,294,0
169317,0,0,1,0,0
169319,0,0,24,0,0
169321,0,0,2,0,0
169326,0,0,1,0,0
169329,9,0,0,0,0
169332,0,0,8,0,0
169334,31,0,0,0,0
169337,1,0,0,0,0
169338,0,0,38,0,0
169341,0,36,64,24,0
169343,1,0,0,0,0
169345,10,0,0,0,0
169346,1,0,0,0,0
169347,0,0,13,0,0
169351,0,0,13,0,0
169353,29,0,0,0,0
169363,6,0,0,0,0
169365,35,0,0,0,0
169378,19,0,0,0,0
169380,2,0,0,0,0
169384,17,0,0,0,0
169387,11,0,0,0,0
169393,111,0,0,0,0
169401,0,0,10,0,0
169403,3,0,0,0,0
169406,26,0,0,0,8
169408,0,0,10,0,0
169410,0,0,2,0,0
169412,6,0,0,0,0
169414,0,0,1,0,0
169416,0,0,19,20,0
169418,23,0,0,0,0
169419,2,0,0,0,0
169421,0,0,4,0,0
169425,29,0,0,0,0
169430,0,0,106,51,17
169433,0,43,120,0,0
169434,53,0,0,0,0
169436,0,0,9,0,0
169438,68,0,0,0,0
169439,48,0,63,0,0
169442,0,0,10,0,0
169445,0,0,1,0,0
169446,26,0,0,0,0
169447,14,0,0,0,3
169448,0,0,32,0,0
169450,0,0,3,0,0
169451,1,0,0,0,0
169454,20,0,0,0,0
169460,0,0,16,0,0
169461,0,0,1,0,0
169466,0,0,15,0,0
169472,1,0,0,0,0
169478,0,0,47,0,0
169481,1,0,0,0,0
169489,9,0,0,0,0
169494,1,0,0,0,0
169496,0,0,48,0,0
169497,12,0,0,0,0
169498,17,0,0,0,0
169499,2,0,0,0,0
169500,0,0,38,0,0
169501,0,0,9,0,0
169507,11,0,0,0,0
169510,1,0,0,0,0
169511,13,0,0,0,0
169512,1,0,0,0,0
169515,18,0,0,0,0
169516,25,0,0,0,0
169519,1,0,0,0,0
169521,85,150,0,0,0
169522,34,0,44,0,0
169525,11,0,0,0,0
169526,48,0,0,0,0
169527,136,0,0,0,0
169530,1,0,0,0,0
169531,1,0,0,0,0
169532,0,0,17,0,0
169538,2,0,0,0,0
169540,12,0,0,0,0
169542,0,0,10,0,0
169549,39,0,0,0,0
169550,0,0,57,0,0
169553,6,0,0,0,0
169556,1,0,0,0,0
169565,27,0,0,0,0
169566,0,0,15,0,0
169568,13,0,0,0,0
169569,8,0,0,0,0
169574,1,0,0,0,0
169576,0,0,8,0,0
169578,1,0,0,0,0
169580,0,0,29,0,0
169584,0,0,4,0,0
169588,37,0,0,0,0
169589,42,16,41,43,0
169590,196,0,0,0,0
169593,0,0,9,0,0
169594,1,0,0,0,0
169596,3,47,0,0,0
169598,37,0,0,0,0
169600,0,0,17,0,0
169601,1,0,0,0,0
169602,39,0,0,0,0
169603,5,0,0,0,0
169605,0,0,10,0,0
169607,0,0,5,0,0
169609,7,0,0,0,0
169612,1,0,0,0,0
169613,0,0,36,0,0
169617,0,0,1,0,0
169619,1,0,0,0,0
169621,10,0,0,0,0
169624,0,0,1,0,0
169625,1,0,0,0,0
169626,0,0,1,0,0
169628,0,12,11,0,0
169629,11,0,0,0,0
169630,26,0,0,0,0
169631,0,0,53,0,0
169635,0,0,36,0,0
169637,1,0,0,0,0
169638,0,0,19,0,0
169640,9,87,0,0,0
169648,0,0,6,0,0
169652,0,0,4,0,0
169655,1,0,0,0,0
169656,2,0,0,0,2
169658,11,0,0,0,0
169659,1,0,0,0,0
169660,1,0,0,0,0
169663,67,31,34,0,0
169664,0,0,53,0,0
169665,0,0,1,0,0
169670,9,0,0,0,0
169675,1,0,0,0,0
169676,0,0,20,0,0
169679,13,0,0,0,0
169684,6,0,0,0,0
169688,1,0,0,0,0
169694,0,0,17,0,0
169697,0,0,33,0,0
169701,0,0,6,0,0
169705,0,0,1,1,0
169706,0,0,0,1,0
169707,0,0,0,76,0
169708,0,0,0,13,0
169710,0,0,0,1,0
169714,0,0,0,8,0
169716,0,0,0,1,0
169720,0,0,0,6,0
169724,0,0,0,23,0
169726,0,0,0,1,0
169728,0,0,0,1,0
169730,0,0,0,11,0
169731,0,0,0,12,0
169734,0,0,0,30,0
169736,0,0,0,25,0
169738,0,0,0,8,0
169740,0,1,0,0,0
169743,0,0,0,16,0
169744,0,0,0,1,0
169746,0,0,147,78,0
169747,89,0,45,24,28
169748,0,0,0,23,0
169749,0,0,0,57,0
169751,0,0,0,1,0
169756,0,0,0,18,0
169766,0,0,6,0,0
169772,0,0,1,17,0
169776,0,1,0,0,0
169778,105,0,54,74,0
169780,0,0,9,18,0
169781,0,4,0,0,0
169782,0,0,0,25,0
169786,0,18,1,0,0
169787,0,123,0,0,0
169791,0,0,5,0,0
169798,0,0,9,0,0
169799,0,0,0,2,0
169800,23,0,0,0,0
169803,15,0,0,29,0
169805,0,1,0,0,0
169811,19,50,0,0,0
169815,0,0,0,104,0
169817,0,9,0,0,0
169819,0,15,0,0,0
169832,0,0,2,0,0
169835,0,0,0,1,0
169836,0,0,0,30,0
169839,0,0,11,0,0
169841,17,0,0,5,0
169842,0,31,0,0,0
169844,0,0,0,67,0
169856,0,0,6,0,0
169859,0,0,0,1,0
169860,0,14,0,0,0
169861,0,8,0,0,0
169868,0,21,0,0,0
169870,0,0,1,0,0
169872,0,34,0,0,0
169874,0,0,0,1,0
169879,0,0,0,61,0
169880,0,6,21,0,0
169883,0,6,0,0,0
169891,0,0,1,0,0
169894,4,8,0,0,0
169897,0,0,0,8,0
169901,0,23,0,0,0
169902,0,7,0,0,0
169903,0,0,0,14,0
169906,0,0,11,0,0
169908,0,0,12,0,0
169909,0,1,0,0,0
169911,1,0,0,0,0
169913,0,0,0,85,0
169917,0,0,0,1,0
169918,0,2,0,0,0
169921,0,1,0,0,0
169929,0,0,2,0,0
169930,0,0,0,2,0
169931,0,0,0,2,0
169932,0,0,0,21,0
169933,0,0,0,1,0
169934,0,38,0,0,0
169935,0,1,0,0,0
169936,0,1,0,0,0
169937,0,0,0,2,0
169938,0,0,0,46,0
169940,0,0,0,1,0
169941,0,0,39,8,0
169943,1,0,0,0,0
169948,9,13,4,0,0
169950,21,0,0,0,0
169951,0,0,0,3,0
169954,2,182,2,61,0
169955,1,0,0,1,0
169958,0,0,29,0,0
169959,0,0,0,2,0
169960,19,0,0,33,0
169968,0,0,0,6,0
169970,0,0,0,18,0
169971,4,0,0,0,0
169974,0,0,0,21,0
169976,0,0,0,7,0
169978,1,0,0,0,0
169981,0,7,0,0,0
169986,0,0,15,0,0
169987,0,2,0,0,0
169992,0,0,0,15,0
169993,0,0,11,0,0
169998,0,0,0,18,0
170000,0,0,0,34,0
170002,0,0,1,0,0
170003,0,0,0,18,0
170005,0,13,0,0,0
170012,0,0,0,1,0
170019,0,2,0,0,0
170020,14,0,0,0,0
170024,0,2,0,0,0
170025,0,0,0,2,0
170027,0,2,0,0,0
170028,0,0,0,4,0
170032,0,0,24,10,0
170033,0,0,0,5,0
170049,0,0,0,20,0
170050,77,0,0,6,0
170053,0,7,0,0,0
170059,0,0,0,3,0
170061,1,0,0,0,0
170062,0,25,0,0,0
170063,0,0,11,1,0
170066,0,0,1,0,0
170067,0,0,0,1,0
170069,0,0,17,0,0
170070,0,2,0,0,0
170074,0,0,0,1,0
170075,10,0,0,0,0
170080,0,0,0,4,0
170081,0,2,0,0,0
170084,0,14,0,0,0
170086,0,0,0,6,0
170087,0,9,0,0,0
170091,0,0,44,0,0
170093,0,3,0,0,0
170095,0,0,0,30,0
170099,0,0,0,15,0
170100,36,0,0,0,0
170107,0,0,0,6,0
170108,0,0,0,3,0
170110,0,0,9,0,0
170116,0,0,0,10,0
170118,0,0,0,18,0
170119,0,0,0,6,0
170121,0,0,0,2,0
170123,0,0,0,1,0
170124,0,75,0,0,0
170127,0,0,0,13,0
170130,0,16,0,0,0
170134,0,0,0,22,0
170138,0,0,16,12,0
170139,0,0,0,4,0
170142,0,0,13,0,0
170146,0,0,18,0,0
170150,0,0,0,2,0
170151,0,0,0,1,0
170152,0,0,59,0,0
170153,0,8,0,0,0
170156,0,7,0,0,0
170157,0,56,40,0,0
170158,0,0,0,37,0
170159,0,0,0,1,0
170164,0,7,0,0,0
170165,0,9,0,0,0
170169,0,7,0,0,0
170170,0,18,0,0,0
170171,0,0,0,1,0
170174,0,0,0,17,0
170175,0,0,0,10,0
170185,0,0,0,21,0
170186,19,17,0,11,0
170188,0,0,5,0,0
170191,0,0,0,2,0
170192,0,0,0,7,0
170195,0,0,0,39,0
170199,0,1,0,0,0
170200,0,0,8,0,0
170203,0,0,1,0,0
170205,0,0,0,13,0
170206,1,0,0,9,0
170209,0,0,0,1,0
170210,0,0,0,12,0
170212,0,0,0,17,0
170215,0,0,0,120,0
170216,0,34,0,0,0
170221,0,0,0,18,0
170225,0,1,0,0,0
170229,0,0,1,0,0
170233,0,0,0,8,0
170236,0,0,0,1,0
170237,0,0,0,6,0
170240,0,0,1,0,0
170242,0,8,0,0,0
170244,2,0,0,0,0
170247,22,0,0,0,0
170251,0,22,0,0,0
170252,0,0,10,0,0
170254,0,0,0,8,0
170255,0,0,0,42,0
170256,0,0,0,7,0
170257,0,0,7,6,0
170260,0,0,0,25,0
170263,0,0,0,139,0
170264,0,0,0,5,0
170269,0,0,0,43,0
170274,47,0,0,0,0
170276,0,33,0,8,0
170278,0,0,0,2,0
170280,0,0,0,77,0
170286,0,0,22,0,0
170289,0,0,0,10,0
170291,0,1,0,0,0
170296,0,25,0,0,0
170298,0,0,0,17,0
170300,17,72,0,0,0
170301,0,0,7,0,0
170302,0,32,0,0,0
170307,0,2,0,0,0
170309,0,6,0,0,0
170312,0,0,6,0,0
170313,0,6,0,0,0
170316,0,0,0,8,0
170325,0,0,0,1,0
170331,0,0,0,1,0
170333,0,0,0,14,0
170334,0,0,0,2,0
170338,0,0,0,1,0
170339,0,0,0,1,0
170340,0,0,0,2,0
170343,0,0,0,7,0
170344,0,0,0,1,0
170345,0,0,0,1,0
170347,1,0,0,0,0
170348,0,7,0,0,0
170350,0,19,0,0,0
170351,0,0,0,2,0
170355,0,0,0,1,0
170358,0,1,0,0,0
170359,24,35,0,0,0
170360,0,56,0,0,0
170362,0,50,0,0,0
170366,0,0,0,2,0
170368,0,0,0,1,0
170369,107,27,0,7,0
170374,0,4,0,0,0
170375,0,0,0,2,0
170378,0,1,0,0,0
170381,0,4,0,0,0
170384,0,0,0,6,0
170389,0,2,0,0,0
170390,0,2,0,0,0
170392,0,27,0,0,0
170393,0,0,0,7,0
170397,0,0,0,2,0
170398,0,0,0,23,0
170402,0,0,0,31,0
170403,4,0,0,5,0
170405,0,0,1,0,0
170406,0,5,0,0,0
170408,0,0,0,8,0
170409,0,20,0,0,0
170410,0,0,0,2,0
170414,0,2,0,0,0
170420,0,33,0,0,0
170423,0,0,1,0,0
170425,0,0,0,12,0
170426,0,2,0,0,0
170428,0,20,0,0,0
170430,0,0,0,1,0
170434,0,0,0,1,0
170435,1,0,0,2,0
170441,0,0,0,10,0
170443,0,0,0,13,0
170447,1,0,0,1,0
170450,0,0,0,1,0
170458,1,0,0,30,0
170460,1,0,0,0,0
170461,0,13,0,0,0
170462,0,0,0,29,0
170465,0,1,0,0,0
170469,0,0,0,1,0
170470,0,0,0,1,0
170472,0,20,0,0,0
170473,0,19,0,0,0
170480,0,0,0,17,0
170482,0,0,0,24,11
170485,0,28,0,0,0
170487,0,0,0,1,0
170490,1,0,0,0,0
170492,0,0,0,1,0
170494,0,5,0,0,0
170497,0,0,0,20,0
170498,0,1,0,0,0
170501,0,12,0,0,0
170502,0,0,0,28,0
170503,0,23,0,0,0
170504,0,14,0,0,0
170506,0,6,0,0,0
170507,0,0,0,51,0
170510,13,0,0,17,0
170512,0,0,0,2,0
170517,0,10,0,0,0
170518,0,0,2,0,0
170519,0,0,0,7,0
170520,0,0,9,0,0
170521,12,0,0,7,0
170522,0,12,0,12,0
170523,0,0,0,65,0
170525,0,0,0,4,0
170526,0,7,0,0,0
170528,0,0,0,1,0
170532,198,0,84,68,0
170536,0,0,0,6,0
170544,0,0,0,37,0
170546,0,0,0,2,0
170550,0,0,0,12,0
170552,0,0,7,0,0
170554,0,0,0,1,0
170556,0,0,0,2,0
170565,0,0,6,0,0
170569,0,5,0,0,0
170573,0,0,0,12,0
170574,0,0,2,0,0
170575,4,2,0,0,0
170579,0,6,0,0,0
170580,0,2,0,0,0
170582,0,0,0,7,0
170583,0,0,22,0,0
170589,0,0,4,0,0
170590,0,17,0,0,0
170593,0,0,0,13,0
170594,0,0,0,7,0
170595,0,0,7,0,0
170599,15,0,0,4,0
170602,0,37,0,0,0
170603,0,0,0,1,0
170609,0,0,0,8,0
170610,0,0,0,4,0
170615,7,0,0,1,0
170619,2,0,0,0,0
170621,0,0,0,5,0
170622,0,0,0,2,0
170625,0,0,0,1,0
170626,18,61,0,12,0
170629,0,6,0,0,0
170630,0,9,0,0,0
170632,0,0,0,1,0
170634,0,0,0,15,0
170640,0,0,1,0,0
170642,0,9,0,0,0
170643,0,14,0,0,0
170644,0,12,0,0,0
170645,0,19,0,0,0
170654,0,0,0,22,0
170655,0,0,0,2,0
170663,0,0,0,6,0
170665,0,0,0,1,0
170669,0,0,0,1,0
170670,0,0,0,1,0
170673,0,0,0,7,0
170676,0,13,0,0,0
170677,0,8,0,0,0
170678,0,0,7,0,0
170681,0,8,0,17,0
170684,0,0,0,2,0
170685,0,6,0,0,0
170686,0,0,0,2,0
170690,2,0,0,0,0
170692,1,0,0,0,0
170699,0,1,0,0,0
170707,0,6,0,0,0
170711,0,1,0,0,0
170712,0,0,0,1,0
170714,0,48,0,56,0
170716,0,5,0,0,0
170718,0,2,0,0,0
170721,0,0,0,1,0
170722,0,0,0,1,0
170727,0,8,0,0,0
170730,0,27,0,0,0
170731,0,0,0,2,0
170740,0,0,0,1,0
170741,0,0,0,31,0
170742,0,1,0,0,0
170744,0,1,0,9,0
170745,0,0,0,4,0
170746,0,2,0,0,0
170752,0,1,0,0,0
170753,0,2,0,0,0
170756,0,9,0,0,0
170759,0,1,0,0,0
170760,0,0,0,12,0
170762,0,8,0,0,0
170763,0,1,0,0,0
170766,0,74,0,0,0
170767,0,4,0,0,0
170770,0,0,3,0,0
170772,0,0,0,1,0
170778,0,1,0,0,0
170781,0,1,0,0,0
170782,0,126,0,0,0
170784,0,13,0,0,0
170786,26,16,0,0,0
170787,0,11,0,0,0
170789,0,7,0,0,0
170791,0,10,0,0,0
170792,0,5,0,0,0
170795,0,1,0,0,0
170796,0,0,0,17,0
170797,11,7,0,0,0
170798,0,19,0,0,0
170801,12,0,4,0,0
170803,0,1,0,0,0
170808,0,6,0,0,0
170811,0,32,0,0,0
170815,2,0,0,0,0
170820,9,0,0,0,0
170822,0,6,0,0,0
170826,1,0,0,0,0
170827,19,15,0,0,0
170829,14,0,0,0,0
170832,0,0,0,3,0
170833,0,0,0,1,0
170836,1,0,0,0,0
170843,0,5,0,25,0
170848,0,0,1,0,0
170850,0,0,3,0,0
170857,1,0,0,0,0
170862,0,0,0,1,0
170864,1,0,0,0,0
170868,0,0,0,1,0
170870,1,0,0,0,0
170871,0,13,0,0,0
170873,0,0,7,0,0
170878,0,0,0,28,0
170883,0,0,0,1,0
170887,0,44,0,0,0
170889,8,27,0,0,0
170894,35,4,0,0,0
170896,0,12,0,16,0
170901,0,1,0,0,0
170902,0,12,0,0,0
170904,0,1,0,0,0
170906,2,0,0,0,0
170910,0,1,0,0,0
170912,0,4,0,0,0
170913,0,67,0,50,0
170915,0,4,3,0,0
170919,0,10,0,0,0
170921,0,58,0,0,0
170922,0,14,0,0,0
170923,0,5,0,0,0
170925,15,14,0,27,0
170928,12,15,0,0,0
170930,0,7,0,0,0
170933,0,0,0,1,0
170936,0,26,0,0,0
170937,0,1,0,0,0
170941,0,0,0,2,0
170942,0,1,0,0,0
170943,0,8,0,0,0
170945,0,0,0,1,0
170949,0,20,0,0,0
170950,0,0,0,1,0
170951,0,1,0,0,0
170952,28,0,0,0,0
170954,0,0,0,1,0
170956,7,13,0,0,0
170960,2,0,0,0,0
170961,0,52,0,0,0
170963,0,33,0,36,0
170969,0,9,0,0,0
170971,0,0,21,0,0
170972,2,1,0,0,0
170976,0,6,0,0,0
170977,0,81,0,0,0
170980,0,11,0,0,0
170983,0,0,37,0,0
170985,1,0,0,0,0
170987,0,9,0,0,0
170989,0,35,0,0,0
170990,0,37,0,0,0
170993,35,12,0,0,0
170994,15,24,0,0,0
171002,0,22,0,0,0
171003,0,1,0,0,0
171004,0,0,0,1,0
171007,0,9,0,0,0
171011,0,81,0,0,0
171014,0,38,0,0,0
171016,0,27,0,0,0
171019,0,26,0,0,0
171020,0,0,0,8,0
171021,0,7,0,0,0
171022,0,1,0,0,0
171028,0,8,0,0,0
171029,0,0,0,34,0
171030,0,1,0,0,0
171032,0,12,0,0,0
171033,0,0,0,1,0
171034,0,37,0,0,0
171036,0,0,0,40,0
171038,0,42,0,0,0
171039,0,0,0,51,0
171040,0,5,0,0,0
171042,0,1,0,0,0
171044,0,26,0,0,0
171053,24,20,0,0,0
171054,0,0,15,0,0
171058,0,7,0,0,0
171062,0,40,0,0,0
171067,1,0,0,0,0
171069,5,4,0,0,0
171072,1,0,0,0,0
171074,0,0,0,7,0
171075,0,1,0,0,0
171078,0,31,0,0,0
171084,0,0,14,0,0
171091,0,0,17,3,0
171096,0,98,0,0,0
171097,0,0,16,0,0
171104,0,35,0,0,0
171107,0,50,0,0,0
171114,0,1,0,0,0
171115,0,0,0,5,0
171116,0,82,0,31,0
171117,0,6,0,0,0
171119,0,0,0,1,0
171121,0,16,0,0,0
171123,0,0,0,38,0
171127,0,0,0,13,4
171128,0,6,0,0,0
171130,0,4,0,0,0
171135,11,0,0,0,0
171136,0,16,0,0,0
171139,0,0,0,1,0
171140,0,16,0,0,0
171142,17,6,0,60,0
171143,0,0,3,0,0
171145,0,5,0,0,0
171151,0,0,8,0,0
171152,0,24,0,0,0
171154,0,2,0,0,0
171155,0,49,0,0,0
171156,0,0,0,1,0
171157,0,34,0,0,0
171158,0,16,0,0,0
171162,0,0,0,198,0
171163,0,115,0,0,0
171170,0,5,2,0,0
171173,0,6,0,0,0
171174,0,13,0,0,0
171175,8,0,0,34,0
171178,5,26,0,0,0
171185,0,37,0,0,0
171186,0,7,0,0,0
171188,2,0,0,0,0
171189,0,2,0,0,0
171192,0,29,0,0,0
171193,0,23,0,0,0
171194,0,0,53,0,0
171195,20,0,0,0,0
171202,0,0,58,0,0
171205,0,5,0,0,0
171206,23,0,0,0,0
171210,0,144,0,0,0
171211,0,10,9,0,0
171214,8,5,0,0,0
171215,0,38,0,0,0
171217,0,102,0,73,0
171219,0,6,0,1,0
171227,17,16,0,0,0
171229,0,10,0,0,0
171231,0,0,0,9,0
171234,0,1,0,0,0
171235,0,53,4,0,0
171236,0,2,0,0,0
171238,1,0,0,0,0
171239,0,0,32,0,0
171240,0,0,0,1,0
171242,0,30,0,0,0
171243,0,30,0,0,0
171246,0,6,0,0,0
171247,34,10,0,14,0
171250,0,21,0,0,0
171251,0,7,0,0,0
171257,0,0,0,14,0
171258,0,3,0,0,0
171260,0,5,0,0,0
171264,0,69,0,0,0
171266,0,9,0,0,0
171274,0,5,0,0,0
171278,0,33,0,0,0
171281,0,1,0,0,0
171282,16,0,0,0,0
171283,0,10,0,0,0
171285,0,20,0,0,0
171286,0,10,0,0,0
171287,0,21,0,0,0
171291,12,11,0,0,0
171295,0,0,0,1,0
171296,0,49,0,0,0
171302,0,5,0,0,0
171303,0,1,0,0,0
171304,0,93,0,0,0
171305,0,0,0,9,0
171309,0,6,0,0,0
171317,0,46,0,0,0
171318,0,6,0,0,0
171325,0,18,0,0,0
171326,0,23,0,0,0
171329,0,114,0,0,0
171330,0,43,0,0,0
171332,67,18,0,59,0
171333,0,9,0,0,0
171338,0,38,0,0,0
171339,0,1,0,0,0
171340,0,76,0,0,0
171341,0,42,0,0,0
171346,0,96,0,0,0
171355,0,11,0,0,0
171357,0,55,0,0,0
171359,2,0,0,0,0
171360,0,0,0,106,0
171361,0,38,9,0,0
171363,90,10,0,0,0
171364,0,4,0,0,0
171368,0,11,0,0,0
171370,0,0,0,87,0
171372,18,0,0,0,0
171373,0,0,0,7,0
